id,label,parent
bra_11786,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Båt",bra_11447
bra_11787,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Tillgrepp av motordrivet fortskaffningsmedel (7 §), Annat motordrivet fortskaffningsmedel",bra_11447
bra_11463,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I skola, kyrka, idrottsanläggning och lokal för kultur",bra_11462
bra_11464,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I skola, kyrka, idrottsanläggning och lokal för kultur, I skola, bibliotek, fritidshem m.m.",bra_11462
bra_11465,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I skola, kyrka, idrottsanläggning och lokal för kultur, I idrottsanläggning, kyrka, museum m.m.",bra_11462
bra_11466,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I hotell, kafé, restaurang, biograf, teater, nöjes-, samlingslokal m.m.",bra_11462
bra_11467,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I butik, apotek, kiosk m.m.",bra_11462
bra_11468,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I butik, apotek, kiosk m.m., I butik, varuhus o.d.",bra_11462
bra_11469,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I butik, apotek, kiosk m.m., I kiosk, automat och skyltskåp",bra_11462
bra_11470,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I butik, apotek, kiosk m.m., I apotek och läkemedelsförråd",bra_11462
bra_11471,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I industri, verkstad, byggplats, lager, garage, hamnområde, kontor m.m.",bra_11462
bra_11472,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I industri, verkstad, byggplats, lager, garage, hamnområde, kontor m.m., I kontor",bra_11462
bra_11473,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I industri, verkstad, byggplats, lager, garage, hamnområde, kontor m.m., Övrigt",bra_11462
bra_11475,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m.",bra_11462
bra_11476,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I bostad (lägenhet & villa)",bra_11462
bra_11480,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I bostad (lägenhet & villa), Villa, radhus o.d.",bra_11462
bra_11481,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I bostad (lägenhet & villa), Villa, radhus o.d., Fullbordat inbrott",bra_11462
bra_11482,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I bostad (lägenhet & villa), Villa, radhus o.d., Försök till inbrott",bra_11462
bra_11483,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I bostad (lägenhet & villa), Lägenhet",bra_11462
bra_11484,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I bostad (lägenhet & villa), Lägenhet, Fullbordat inbrott",bra_11462
bra_11485,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I bostad (lägenhet & villa), Lägenhet, Försök till inbrott",bra_11462
bra_11486,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I källare och på vind",bra_11462
bra_11488,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), I bostad, fritidshus m.m., I fritidshus",bra_11462
bra_11489,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Inbrottsstöld, ej av skjutvapen (1, 2, 4 §), Övrig inbrottsstöld",bra_11462
bra_11491,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Stöld (även inbrott) av skjutvapen, ammunition och sprängämnen (1, 2, 4 §), Från militärt förråd/inom militärförläggning",bra_11490
bra_11492,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Stöld (även inbrott) av skjutvapen, ammunition och sprängämnen (1, 2, 4 §), Från skytteorganisation, vapenhandlare och sprängämnesförråd",bra_11490
bra_11493,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Stöld (även inbrott) av skjutvapen, ammunition och sprängämnen (1, 2, 4 §), I bostad (lägenhet, villa) och fritidshus",bra_11490
bra_11494,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Stöld (även inbrott) av skjutvapen, ammunition och sprängämnen (1, 2, 4 §), Övrig stöld av skjutvapen o.d.",bra_11490
bra_13027,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §)",bra_11495
bra_13169,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §), Stöld av diesel",bra_11495
bra_13170,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §), Stöld av drivmedel (även diesel)",bra_11495
bra_13171,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §), Stöld av diesel, Ur fordonstank (även entrepenadmaskin m.m.)",bra_11495
bra_13172,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §), Stöld av diesel, Ur större tankar (ej kopplade till fordon)",bra_11495
bra_13173,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §), Stöld av drivmedel (även diesel), Genom smitning (från bensinstation)",bra_11495
bra_13174,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §), Stöld av drivmedel (även diesel), Ej genom smitning",bra_11495
bra_13182,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §), Stöld av diesel (t.o.m. 2015-12)",bra_11495
bra_13183,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Stöld av drivmedel (1, 2, 4 §), Stöld av andra drivmedel (t.o.m. 2015-12)",bra_11495
bra_5059,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Ur och från motordrivet fordon, Av fast interiör/exteriör",bra_11495
bra_5060,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Ur och från motordrivet fordon, Av andra föremål (ej fast interiö/exteriör)",bra_11495
bra_5099,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I bostad m.m., I bostad (lägenhet, villa), Mot funktionsnedsatt",bra_11495
bra_5100,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I bostad m.m., I bostad (lägenhet, villa), Mot ej funktionsnedsatt",bra_11495
bra_11496,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m.",bra_11495
bra_11497,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Ur och från motordrivet fordon",bra_11495
bra_11498,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Från cykel",bra_11495
bra_11499,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Från båt (annat än båtmotor)",bra_11495
bra_11500,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Av båtmotor",bra_11495
bra_11501,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Under ykesmässig transport",bra_11495
bra_11502,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Under ykesmässig transport, Ur/från lastbil, släp, järnvägsv. o d yrkesm godsbeford",bra_11495
bra_11503,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Från fordon m.m., Under ykesmässig transport, Under övrig yrkesmässig transport",bra_11495
bra_11504,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I skola, kyrka, idrottsanläggning och lokal för kultur",bra_11495
bra_11505,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I skola, kyrka, idrottsanläggning och lokal för kultur, I skola, bibliotek, fritidshem m.m.",bra_11495
bra_11506,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I skola, kyrka, idrottsanläggning och lokal för kultur, I idrottsanläggning, kyrka, museum m.m.",bra_11495
bra_11507,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I hotell, kafé, restaurang, biograf, teater, nöjes-, samlingslokal m.m.",bra_11495
bra_11508,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I butik, varuhus o. d.",bra_11495
bra_11509,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I industri, verkstad, byggplats, lager, garage, hamnområde, kontor m.m.",bra_11495
bra_11510,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I industri, verkstad, byggplats, lager, garage, hamnområde, kontor m.m., I kontor",bra_11495
bra_11511,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I industri, verkstad, byggplats, lager, garage, hamnområde, kontor m.m., Övrigt",bra_11495
bra_11512,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I bostad m.m.",bra_11495
bra_11513,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I bostad m.m., I bostad (lägenhet, villa)",bra_11495
bra_11514,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), I bostad m.m., I källare och på vind",bra_11495
bra_11515,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Väskryckning (ej rån)",bra_11495
bra_11516,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Väskryckning (ej rån), Mot funktionsnedsatt ",bra_11495
bra_11517,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Väskryckning (ej rån), Mot ej funktionsnedsatt ",bra_11495
bra_11518,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Fickstöld",bra_11495
bra_11519,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Fickstöld, Mot funktionsnedsatt ",bra_11495
bra_11520,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Fickstöld, Mot ej funktionsnedsatt ",bra_11495
bra_11521,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Övrig stöld (1, 2, 4 §), Övrig stöld eller snatteri",bra_11495
bra_12964,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot funktionsnedsatt privatperson ",bra_11522
bra_12965,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson ",bra_11522
bra_12966,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot funktionsnedsatt privatperson , Med användning av skjutvapen",bra_11522
bra_12967,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Med användning av skjutvapen",bra_11522
bra_12968,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot funktionsnedsatt privatperson , Utan användning av skjutvapen",bra_11522
bra_12969,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Utan användning av skjutvapen",bra_11522
bra_12972,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Med användning av skjutvapen, Utomhus",bra_11522
bra_12973,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Utan användning av skjutvapen, Utomhus",bra_11522
bra_12977,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Med användning av skjutvapen, Inomhus",bra_11522
bra_12978,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Utan användning av skjutvapen, Inomhus",bra_11522
bra_13006,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person under 18 år",bra_11522
bra_13007,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person 18 år eller äldre",bra_11522
bra_13009,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person under 18 år, Med användning av skjutvapen",bra_11522
bra_13010,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person 18 år eller äldre, Med användning av skjutvapen",bra_11522
bra_13011,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person under 18 år, Utan användning av skjutvapen",bra_11522
bra_13012,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person 18 år eller äldre, Utan användning av skjutvapen",bra_11522
bra_13013,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person under 18 år, Med användning av skjutvapen, Utomhus",bra_11522
bra_13014,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person under 18 år, Utan användning av skjutvapen, Utomhus",bra_11522
bra_13015,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person 18 år eller äldre, Med användning av skjutvapen, Utomhus",bra_11522
bra_13016,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person 18 år eller äldre, Utan användning av skjutvapen, Utomhus",bra_11522
bra_13017,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person under 18 år, Med användning av skjutvapen, Inomhus",bra_11522
bra_13018,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person under 18 år, Utan användning av skjutvapen, Inomhus",bra_11522
bra_13019,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person 18 år eller äldre, Med användning av skjutvapen, Inomhus",bra_11522
bra_13020,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot ej funktionsnedsatt privatperson , Mot person 18 år eller äldre, Utan användning av skjutvapen, Inomhus",bra_11522
bra_13042,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Samtliga rån med användning av skjutvapen",bra_11522
bra_13043,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Samtliga rån utan användning av skjutvapen",bra_11522
bra_11523,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Bankrån",bra_11522
bra_11524,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Bankrån, Med användning av skjutvapen",bra_11522
bra_11525,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Bankrån, Utan användning av skjutvapen",bra_11522
bra_11526,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Butiksrån",bra_11522
bra_11527,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot värdebefordran",bra_11522
bra_11528,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot värdetransport",bra_11522
bra_11529,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Taxirån",bra_11522
bra_11530,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Postrån (t.o.m. 2007-06)",bra_11522
bra_11539,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Övriga rån",bra_11522
bra_11540,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Butiksrån, Med användning av skjutvapen",bra_11522
bra_11541,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot värdebefordran, Med användning av skjutvapen",bra_11522
bra_11542,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot värdetransport, Med användning av skjutvapen",bra_11522
bra_11543,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Taxirån, Med användning av skjutvapen",bra_11522
bra_11544,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Postrån (t.o.m. 2007-06), Med användning av skjutvapen (t.o.m. 2007)",bra_11522
bra_11550,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Övriga rån, Med användning av skjutvapen",bra_11522
bra_11551,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Butiksrån, Utan användning av skjutvapen",bra_11522
bra_11552,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot värdebefordran, Utan användning av skjutvapen",bra_11522
bra_11553,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Rån mot värdetransport, Utan användning av skjutvapen",bra_11522
bra_11554,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Taxirån, Utan användning av skjutvapen",bra_11522
bra_11555,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Postrån (t.o.m. 2007-06), Utan användning av skjutvapen (t.o.m. 2007)",bra_11522
bra_11561,"Brott mot brottsbalken, 8-12 kap. Brott mot förmögenhet, 8 kap. Stöld, rån m.m., Rån, inkl. grovt (5, 6 §), Övriga rån, Utan användning av skjutvapen",bra_11522
bra_5064,"Brott mot specialstraffrättsliga författningar, Brott mot trafikbrottslagen, Smitning (5 §), Med betydande materialskador, personskador eller dödl utfall",bra_11643
bra_11644,"Brott mot specialstraffrättsliga författningar, Brott mot trafikbrottslagen, Grov vårdslöshet i trafik (1 § 2 st)",bra_11643
bra_11645,"Brott mot specialstraffrättsliga författningar, Brott mot trafikbrottslagen, Olovlig körning inkl. grov (3 § 1 st)",bra_11643
bra_11646,"Brott mot specialstraffrättsliga författningar, Brott mot trafikbrottslagen, Rattfylleri inkl. grovt (4, 4 a §)",bra_11643
bra_11647,"Brott mot specialstraffrättsliga författningar, Brott mot trafikbrottslagen, Rattfylleri under påverkan av narkotika (4 § 2 st)",bra_11643
bra_11648,"Brott mot specialstraffrättsliga författningar, Brott mot trafikbrottslagen, Smitning (5 §)",bra_11643
bra_11649,"Brott mot specialstraffrättsliga författningar, Brott mot trafikbrottslagen, Övriga brott mot trafikbrottslagen (3 § 2 och 3 st §)",bra_11643
bra_5065,"Brott mot specialstraffrättsliga författningar, Brott mot trafikbrottslagen, Smitning (5 §), Med inga eller lindriga material- och personskador",bra_11643
bra_11651,"Brott mot specialstraffrättsliga författningar, Brott mot narkotikastrafflagen, Överlåtelse m.m. (1-3 a §)",bra_11650
bra_11652,"Brott mot specialstraffrättsliga författningar, Brott mot narkotikastrafflagen, Innehav (1-3 a §)",bra_11650
bra_11653,"Brott mot specialstraffrättsliga författningar, Brott mot narkotikastrafflagen, Eget bruk (1-3 a §)",bra_11650
bra_11654,"Brott mot specialstraffrättsliga författningar, Brott mot narkotikastrafflagen, Framställning (1-3 a §)",bra_11650
bra_11656,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Miljöbrott inkl. grovt (1 §)",bra_11655
bra_11657,"Brott mot specialstraffrättsliga författningar, Brott mot miljöbalken (29 kap.), Brott eller förseelse mot områdesskydd (2, 2 a §)",bra_11655
